SK_ID_CURR,TARGET
104104,0.10666666666666667
104110,0.2866666666666667
104120,0.23666666666666666
104122,0.08666666666666667
104131,0.13
104132,0.19666666666666666
104135,0.1
104136,0.13666666666666666
104149,0.13666666666666666
104150,0.12333333333333334
104156,0.2633333333333333
104165,0.20666666666666667
104175,0.09333333333333334
104179,0.17333333333333334
104184,0.22333333333333333
104206,0.11666666666666667
104216,0.28
104230,0.24666666666666667
104257,0.11333333333333333
104272,0.12
104273,0.15333333333333332
104278,0.12333333333333334
104294,0.19
104295,0.10666666666666667
104297,0.09333333333333334
104298,0.17
104308,0.15666666666666668
104318,0.08666666666666667
104319,0.15
104320,0.25
104327,0.12
104334,0.15333333333333332
104344,0.18666666666666668
104350,0.18666666666666668
104351,0.22666666666666666
104354,0.15
104369,0.22333333333333333
104376,0.17666666666666667
104381,0.11333333333333333
104384,0.12666666666666668
104391,0.14666666666666667
104394,0.12333333333333334
104398,0.31666666666666665
104402,0.1
104408,0.18333333333333332
104409,0.09
104410,0.28
104412,0.17
104417,0.26666666666666666
104424,0.16333333333333333
104426,0.14666666666666667
104435,0.14666666666666667
104445,0.20333333333333334
104458,0.1
104460,0.10666666666666667
104466,0.11
104472,0.13666666666666666
104473,0.14333333333333334
104479,0.09
104480,0.07666666666666666
104482,0.22333333333333333
104499,0.16333333333333333
104501,0.11333333333333333
104502,0.1
104506,0.14333333333333334
104510,0.07333333333333333
104512,0.23
104520,0.15
104528,0.17666666666666667
104529,0.13
104541,0.15333333333333332
104578,0.17
104584,0.2
104588,0.13666666666666666
104602,0.21333333333333335
104610,0.16666666666666666
104611,0.16666666666666666
104618,0.15
104620,0.12
104622,0.10666666666666667
104624,0.18666666666666668
104625,0.11333333333333333
104634,0.18
104639,0.15333333333333332
104646,0.13333333333333333
104647,0.13
104652,0.08
104670,0.12666666666666668
104677,0.12666666666666668
104685,0.20333333333333334
104691,0.13
104696,0.23
104699,0.10333333333333333
104712,0.17
104714,0.12
104717,0.16
104718,0.07
104740,0.11
104741,0.09
104743,0.10333333333333333
104744,0.18666666666666668
104747,0.19333333333333333
104767,0.09
104772,0.2733333333333333
104776,0.19333333333333333
104779,0.12333333333333334
104814,0.13
104815,0.12666666666666668
104830,0.15333333333333332
104831,0.18
104833,0.19666666666666666
104839,0.14
104840,0.12
104860,0.19666666666666666
104861,0.12
104866,0.15
104870,0.1
104877,0.15333333333333332
104878,0.11666666666666667
104879,0.14
104880,0.09333333333333334
104899,0.17
104906,0.14333333333333334
104907,0.19
104913,0.18333333333333332
104916,0.12666666666666668
104921,0.22
104930,0.10333333333333333
104931,0.19666666666666666
104936,0.12
104937,0.14333333333333334
104942,0.09666666666666666
104943,0.12
104969,0.22333333333333333
104972,0.28
104988,0.14
105013,0.19333333333333333
105015,0.10666666666666667
105019,0.13333333333333333
105027,0.17666666666666667
105030,0.12333333333333334
105035,0.30666666666666664
105041,0.15333333333333332
105051,0.21333333333333335
105056,0.14333333333333334
105067,0.4
105071,0.13333333333333333
105072,0.08
105074,0.15
105091,0.18666666666666668
105101,0.1
105103,0.13666666666666666
105134,0.10666666666666667
105139,0.11666666666666667
105142,0.19666666666666666
105146,0.13666666666666666
105163,0.056666666666666664
105168,0.14666666666666667
105172,0.06666666666666667
105176,0.39
105195,0.10333333333333333
105196,0.27
105197,0.1
105203,0.10666666666666667
105223,0.17333333333333334
105227,0.27
105228,0.09
105230,0.2633333333333333
105231,0.27
105239,0.08
105242,0.15333333333333332
105244,0.12333333333333334
105245,0.09666666666666666
105248,0.08666666666666667
105249,0.13666666666666666
105266,0.20666666666666667
105271,0.19
105276,0.16333333333333333
105282,0.14666666666666667
105292,0.21666666666666667
105297,0.12
105332,0.14
105333,0.14
105343,0.17
105344,0.17333333333333334
105345,0.13333333333333333
105357,0.12333333333333334
105359,0.10666666666666667
105366,0.06
105367,0.12333333333333334
105370,0.09666666666666666
105377,0.09
105390,0.14666666666666667
105399,0.1
105403,0.14333333333333334
105404,0.09333333333333334
105414,0.08666666666666667
105417,0.1
105425,0.25333333333333335
105452,0.22
105454,0.19
105456,0.16333333333333333
105470,0.08333333333333333
105471,0.12
105483,0.17666666666666667
105493,0.19666666666666666
105508,0.21
105514,0.10333333333333333
105515,0.07
105528,0.3
105529,0.15
105531,0.14333333333333334
105532,0.10333333333333333
105558,0.1
105574,0.11666666666666667
105578,0.11666666666666667
105584,0.3233333333333333
105595,0.14333333333333334
105617,0.2833333333333333
105618,0.14333333333333334
105621,0.12666666666666668
105625,0.17
105629,0.11333333333333333
105630,0.07666666666666666
105634,0.10666666666666667
105635,0.13
105641,0.14
105647,0.17666666666666667
105648,0.09333333333333334
105655,0.13333333333333333
105657,0.12
105672,0.12666666666666668
105678,0.18
105682,0.15
105691,0.11333333333333333
105692,0.11333333333333333
105706,0.17666666666666667
105712,0.14333333333333334
105720,0.11333333333333333
105734,0.11666666666666667
105735,0.15666666666666668
105736,0.22333333333333333
105737,0.09666666666666666
105738,0.18666666666666668
105740,0.21333333333333335
105744,0.12666666666666668
105747,0.17666666666666667
105749,0.19666666666666666
105754,0.12333333333333334
105758,0.15333333333333332
105760,0.20333333333333334
105767,0.22333333333333333
105784,0.16666666666666666
105791,0.10333333333333333
105802,0.21
105807,0.26666666666666666
105809,0.16333333333333333
105816,0.12666666666666668
105817,0.13333333333333333
105824,0.24666666666666667
105832,0.10333333333333333
105856,0.12333333333333334
105865,0.16333333333333333
105899,0.23333333333333334
105906,0.08666666666666667
105916,0.14666666666666667
105923,0.16333333333333333
105937,0.15
105965,0.13333333333333333
105966,0.15
105968,0.15666666666666668
105973,0.09
105976,0.13
105978,0.11666666666666667
105979,0.12
105991,0.19
105998,0.18666666666666668
105999,0.10666666666666667
106000,0.3333333333333333
106001,0.12333333333333334
106010,0.13333333333333333
106011,0.19333333333333333
106013,0.22
106015,0.16
106026,0.11333333333333333
106032,0.16666666666666666
106035,0.26666666666666666
106040,0.09666666666666666
106041,0.17666666666666667
106044,0.13333333333333333
106053,0.25333333333333335
106054,0.10333333333333333
106065,0.24333333333333335
106081,0.14666666666666667
106083,0.18333333333333332
106087,0.13666666666666666
106090,0.22666666666666666
106101,0.12333333333333334
106102,0.14333333333333334
106109,0.11333333333333333
106116,0.19333333333333333
106150,0.10333333333333333
106155,0.24666666666666667
106166,0.10333333333333333
106176,0.18333333333333332
106189,0.11333333333333333
106199,0.18666666666666668
106205,0.17333333333333334
106206,0.18666666666666668
106211,0.16333333333333333
106214,0.15333333333333332
106216,0.13666666666666666
106217,0.11
106225,0.11
106249,0.14666666666666667
106256,0.18666666666666668
106258,0.11666666666666667
106261,0.16
106262,0.21666666666666667
106264,0.11
106271,0.08333333333333333
106276,0.12666666666666668
106277,0.16666666666666666
106286,0.17333333333333334
106293,0.09333333333333334
106295,0.1
106296,0.13333333333333333
106297,0.13666666666666666
106298,0.16333333333333333
106311,0.07333333333333333
106314,0.19666666666666666
106320,0.11333333333333333
106334,0.12333333333333334
106346,0.25
106347,0.07666666666666666
106349,0.11666666666666667
106354,0.1
106360,0.12333333333333334
106373,0.19333333333333333
106377,0.18666666666666668
106386,0.17333333333333334
106387,0.13333333333333333
106391,0.07
106401,0.26666666666666666
106411,0.13333333333333333
106413,0.30333333333333334
106426,0.16666666666666666
106427,0.18333333333333332
106428,0.20666666666666667
106434,0.10666666666666667
106438,0.11666666666666667
106440,0.13666666666666666
106441,0.06666666666666667
106452,0.13666666666666666
106453,0.17333333333333334
106454,0.10666666666666667
106457,0.20666666666666667
106484,0.13666666666666666
106488,0.25
106491,0.27666666666666667
106514,0.21
106527,0.15666666666666668
106528,0.16666666666666666
106529,0.09
106534,0.24
106550,0.23333333333333334
106577,0.13333333333333333
106585,0.16333333333333333
106590,0.13666666666666666
106607,0.15
106610,0.19
106611,0.20666666666666667
106612,0.16333333333333333
106624,0.09666666666666666
106631,0.08333333333333333
106647,0.36666666666666664
106660,0.14333333333333334
106674,0.1
106687,0.17
106712,0.1
106713,0.11666666666666667
106717,0.10666666666666667
106720,0.19666666666666666
106721,0.20666666666666667
106724,0.11333333333333333
106735,0.20333333333333334
106739,0.14333333333333334
106740,0.13333333333333333
106754,0.13
106760,0.3333333333333333
106761,0.16
106784,0.22333333333333333
106787,0.16333333333333333
106797,0.12666666666666668
106798,0.18
106802,0.22
106803,0.14
106804,0.27666666666666667
106805,0.09333333333333334
106810,0.16
106812,0.18
106813,0.18
106817,0.19666666666666666
106822,0.13
106823,0.13
106827,0.14
106841,0.16666666666666666
106851,0.2966666666666667
106852,0.14
106853,0.24
106854,0.31
106861,0.16666666666666666
106873,0.14333333333333334
106877,0.08666666666666667
106878,0.11
106881,0.13666666666666666
106900,0.09333333333333334
106906,0.08
106907,0.15666666666666668
106914,0.19666666666666666
106916,0.15333333333333332
106924,0.09
106931,0.09666666666666666
106936,0.22333333333333333
106937,0.14
106938,0.11666666666666667
106939,0.16333333333333333
106943,0.19
106944,0.25666666666666665
106967,0.13666666666666666
106980,0.11666666666666667
106986,0.17
106987,0.12
106990,0.11333333333333333
107013,0.12
107023,0.08666666666666667
107033,0.17
107037,0.19666666666666666
107048,0.14
107071,0.13666666666666666
107081,0.12
107113,0.21666666666666667
107130,0.17
107131,0.14
107145,0.12
107156,0.16
107219,0.15
107222,0.12333333333333334
107223,0.2866666666666667
107232,0.25
107245,0.10666666666666667
107246,0.13666666666666666
107247,0.19
107256,0.043333333333333335
107259,0.11333333333333333
107260,0.11333333333333333
107279,0.2
107280,0.17333333333333334
107281,0.14
107285,0.09333333333333334
107329,0.11
107337,0.21666666666666667
107349,0.11333333333333333
107350,0.10333333333333333
107351,0.14
107359,0.17666666666666667
107391,0.15
107394,0.14666666666666667
107395,0.12666666666666668
107406,0.14666666666666667
107416,0.16666666666666666
107417,0.15666666666666668
107418,0.18
107419,0.14333333333333334
107444,0.17333333333333334
107445,0.1
107446,0.11
107460,0.22333333333333333
107470,0.16
107475,0.18333333333333332
107520,0.15333333333333332
107526,0.15333333333333332
107527,0.14
107530,0.09
107532,0.18
107534,0.14333333333333334
107535,0.2
107554,0.30666666666666664
107556,0.14666666666666667
107559,0.12666666666666668
107561,0.07666666666666666
107564,0.18666666666666668
107566,0.16
107571,0.11
107590,0.19
107602,0.18
107625,0.12666666666666668
107626,0.2966666666666667
107635,0.13
107636,0.14666666666666667
107645,0.18
107652,0.19333333333333333
107655,0.14333333333333334
107668,0.1
107670,0.14666666666666667
107677,0.06333333333333334
107680,0.2866666666666667
107683,0.27
107684,0.10666666666666667
107691,0.10333333333333333
107692,0.14333333333333334
107703,0.12
107709,0.07
107710,0.17666666666666667
107721,0.27666666666666667
107725,0.13333333333333333
107727,0.21
107739,0.09
107740,0.15666666666666668
107741,0.16
107747,0.14333333333333334
107765,0.37333333333333335
107768,0.11333333333333333
107775,0.17666666666666667
107782,0.27666666666666667
107790,0.12666666666666668
107801,0.11666666666666667
107807,0.12333333333333334
107811,0.13666666666666666
107817,0.16333333333333333
107826,0.13333333333333333
107838,0.2
107839,0.19666666666666666
107843,0.19333333333333333
107847,0.16333333333333333
107849,0.15666666666666668
107850,0.15333333333333332
107867,0.19666666666666666
107871,0.13666666666666666
107908,0.12666666666666668
107913,0.17333333333333334
107927,0.11333333333333333
107931,0.11333333333333333
107955,0.11666666666666667
107962,0.12
107977,0.14666666666666667
107978,0.14
107993,0.1
108010,0.17333333333333334
108016,0.16333333333333333
108018,0.29333333333333333
108027,0.17666666666666667
108045,0.3
108069,0.22333333333333333
108082,0.07666666666666666
108089,0.14
108092,0.13
108106,0.09666666666666666
108112,0.17
108120,0.19
108122,0.27666666666666667
108135,0.20666666666666667
108170,0.09
108171,0.19
108177,0.07333333333333333
108180,0.13666666666666666
108183,0.11333333333333333
108184,0.11666666666666667
108185,0.14333333333333334
108192,0.16
108195,0.22333333333333333
108196,0.14
108218,0.06333333333333334
108219,0.23333333333333334
108243,0.14333333333333334
108249,0.043333333333333335
108251,0.08666666666666667
108274,0.16
108280,0.33666666666666667
108289,0.12333333333333334
108292,0.12
108295,0.11333333333333333
108327,0.15333333333333332
108332,0.12333333333333334
108346,0.15
108349,0.14333333333333334
108353,0.15
108362,0.17
108363,0.10666666666666667
108377,0.2866666666666667
108378,0.22666666666666666
108381,0.06333333333333334
108383,0.18333333333333332
108390,0.14666666666666667
108407,0.09
108408,0.13333333333333333
108411,0.12333333333333334
108412,0.13
108419,0.12333333333333334
108436,0.27
108437,0.22333333333333333
108438,0.16333333333333333
108441,0.12333333333333334
108448,0.09333333333333334
108449,0.16
108466,0.16333333333333333
108467,0.16333333333333333
108473,0.19333333333333333
108474,0.13
108476,0.13333333333333333
108479,0.11333333333333333
108486,0.13333333333333333
108493,0.12
108501,0.09333333333333334
108506,0.2866666666666667
108510,0.14333333333333334
108511,0.21333333333333335
108514,0.11
108517,0.09333333333333334
108519,0.12
108522,0.08666666666666667
108548,0.2966666666666667
108554,0.16333333333333333
108555,0.21
108559,0.12
108562,0.1
108571,0.12666666666666668
108572,0.11666666666666667
108579,0.1
108583,0.11666666666666667
108584,0.10333333333333333
108592,0.11
108602,0.11333333333333333
108609,0.15333333333333332
108613,0.24333333333333335
108616,0.11666666666666667
108618,0.16666666666666666
108620,0.11666666666666667
108643,0.06
108649,0.10333333333333333
108654,0.17333333333333334
108655,0.11666666666666667
108656,0.11333333333333333
108667,0.12333333333333334
108668,0.10333333333333333
108682,0.17
108690,0.13333333333333333
108691,0.17
108692,0.15666666666666668
108695,0.13333333333333333
108699,0.11
108710,0.19666666666666666
108718,0.19333333333333333
108739,0.16666666666666666
108740,0.13333333333333333
108741,0.09
108742,0.16
108763,0.12333333333333334
108767,0.14666666666666667
108769,0.31333333333333335
108779,0.23666666666666666
108788,0.07333333333333333
108801,0.11666666666666667
108802,0.12
108810,0.14666666666666667
108811,0.09
108813,0.06
108814,0.13333333333333333
108825,0.09
108826,0.17
108830,0.16333333333333333
108834,0.06666666666666667
108852,0.1
108887,0.16333333333333333
108901,0.16
108908,0.1
108910,0.17
108920,0.12
108922,0.10333333333333333
108929,0.20666666666666667
108930,0.15333333333333332
108937,0.26666666666666666
108938,0.13
108943,0.24666666666666667
108948,0.09333333333333334
108953,0.15
108956,0.22
108965,0.13
108985,0.20333333333333334
108986,0.24
108987,0.10333333333333333
108990,0.07333333333333333
108991,0.13666666666666666
108993,0.28
109000,0.2
109001,0.14666666666666667
109012,0.32
109014,0.17
109015,0.17333333333333334
109021,0.07666666666666666
109037,0.13
109042,0.19
109044,0.14666666666666667
109046,0.3933333333333333
109064,0.07333333333333333
109084,0.17
109086,0.09666666666666666
109092,0.08666666666666667
109093,0.21666666666666667
109100,0.17
109101,0.07666666666666666
109110,0.14
109114,0.14333333333333334
109126,0.20666666666666667
109152,0.07333333333333333
109162,0.10666666666666667
109167,0.12333333333333334
109168,0.23666666666666666
109169,0.08333333333333333
109179,0.16333333333333333
109184,0.13666666666666666
109191,0.18666666666666668
109192,0.18333333333333332
109193,0.10333333333333333
109196,0.15
109206,0.15
109210,0.09
109244,0.15
109249,0.16
109273,0.13666666666666666
109276,0.21333333333333335
109281,0.1
109287,0.12333333333333334
109297,0.21
109298,0.10333333333333333
109306,0.16333333333333333
109309,0.14
109321,0.22333333333333333
109328,0.24333333333333335
109336,0.12666666666666668
109342,0.14666666666666667
109346,0.12333333333333334
109347,0.11666666666666667
109348,0.2633333333333333
109362,0.15
109363,0.09
109367,0.07333333333333333
109370,0.12666666666666668
109393,0.19333333333333333
109405,0.10666666666666667
109413,0.18666666666666668
109414,0.2733333333333333
109421,0.12
109427,0.16
109428,0.12666666666666668
109429,0.24333333333333335
109437,0.09
